die_id,uv_time,uv_intensity,pin_speed,pin_pressure,pin_height,head_vacuum,pin_vacuum,temperature,humidity,vacuum_status,runtime_hours,tape_type,die_thickness,pickup_success
D005781,5.4,1187.0,1.28,31.5,0.46,-64.4,-49.5,24.4,46.0,-95.0,7.5,0.0,122.0,1
D005782,3.7,1030.0,0.97,25.5,0.3,-62.9,-46.4,24.0,54.0,-91.6,7.0,1.0,143.0,0
D005783,5.3,1133.0,1.0,26.5,0.51,-67.1,-51.1,22.0,43.0,-96.3,9.0,0.0,129.0,1
D005784,5.1,1169.0,1.01,33.0,0.49,-66.5,-48.5,25.2,43.0,-96.4,,1.0,131.0,1
D005785,4.9,1203.0,1.05,29.5,0.52,-65.8,-49.2,24.5,41.0,-95.0,9.3,0.0,135.0,1
D005786,4.2,1232.0,1.02,26.0,0.54,-66.0,-49.4,25.5,,-96.8,8.4,1.0,133.0,1
D005787,5.0,1170.0,1.0,28.5,0.51,-64.7,-49.9,23.9,40.0,-95.1,7.4,0.0,142.0,1
D005788,6.5,1299.0,1.11,21.0,0.48,-62.8,-45.8,22.9,52.0,-94.2,13.5,0.0,138.0,0
D005789,5.1,1321.0,0.86,23.0,0.43,-65.1,-45.6,26.5,43.0,-91.5,16.1,1.0,148.0,0
D005790,4.7,,1.04,28.0,0.42,-65.7,-52.0,25.8,46.0,-95.6,10.9,0.0,125.0,1
D005791,6.7,1130.0,1.25,20.0,0.54,-60.3,-48.4,20.5,39.0,-93.8,22.7,0.0,128.0,0
D005792,5.9,1102.0,0.89,34.5,0.54,-65.3,-45.9,29.0,55.0,,16.4,1.0,105.0,0
D005793,5.2,1175.0,1.05,31.5,0.51,-64.7,-50.2,22.9,50.0,-96.1,9.6,0.0,130.0,1
D005794,5.1,1255.0,1.03,27.5,0.48,-65.2,-51.7,25.3,50.0,-95.8,9.1,1.0,128.0,1
D005795,5.9,1255.0,1.15,25.0,0.68,-60.2,-54.6,29.8,47.0,-94.6,10.8,1.0,107.0,0
D005796,4.8,1167.0,1.12,27.5,0.45,-65.6,-48.6,23.6,51.0,-96.1,,0.0,131.0,1
D005797,4.9,1225.0,1.12,32.5,0.46,-65.1,-52.0,23.0,44.0,-94.9,9.9,0.0,133.0,1
D005798,5.2,1304.0,1.46,22.5,0.66,-60.8,-46.6,24.4,46.0,-99.7,,1.0,147.0,0
D005799,6.6,1262.0,1.21,39.0,0.46,-61.8,-51.0,24.3,49.0,-94.1,18.5,0.0,149.0,1
D005800,4.3,1032.0,1.41,32.5,0.55,-68.9,-54.4,24.7,37.0,-93.9,1.1,1.0,120.0,1
D005801,4.0,1253.0,1.1,26.0,0.41,-65.3,-50.6,23.6,43.0,-94.9,8.2,1.0,131.0,0
D005802,5.2,1208.0,0.92,31.5,0.48,-65.8,-49.4,25.2,43.0,-95.4,4.4,1.0,125.0,1
D005803,6.5,1152.0,1.49,27.0,0.57,-68.1,-52.8,24.8,53.0,-93.8,13.5,1.0,130.0,1
D005804,4.5,1140.0,1.08,23.5,0.44,-66.0,-51.2,23.2,42.0,-94.4,7.5,0.0,126.0,0
D005805,6.6,1096.0,1.58,31.0,0.57,-64.4,-45.8,27.7,44.0,-99.1,23.1,1.0,108.0,0
D005806,6.1,1102.0,1.56,39.0,0.64,-63.1,-48.7,20.9,35.0,-91.3,13.3,1.0,110.0,0
D005807,4.6,1213.0,1.22,28.0,0.42,-66.7,-51.2,,46.0,-95.0,6.3,0.0,133.0,1
D005808,5.4,1147.0,1.17,29.5,0.48,-64.3,-47.7,23.8,40.0,-97.2,5.9,0.0,128.0,1
D005809,4.8,1216.0,1.15,29.5,0.5,-66.4,-48.4,25.1,43.0,-95.5,13.1,1.0,125.0,0
D005810,3.8,1220.0,1.43,39.0,0.3,-63.6,-53.6,24.8,33.0,-90.6,12.0,0.0,103.0,0
D005811,4.6,1180.0,1.07,30.5,0.49,-64.8,-51.6,24.5,43.0,-96.3,7.3,0.0,134.0,1
D005812,4.5,1212.0,1.18,26.5,0.46,-67.0,-49.9,24.9,48.0,-94.3,9.2,1.0,139.0,1
D005813,5.7,1141.0,0.93,29.5,0.5,-66.9,-51.0,24.1,45.0,-95.1,7.7,1.0,127.0,1
D005814,3.7,1253.0,1.28,26.0,0.58,-61.9,-46.9,20.0,56.0,-93.6,4.4,1.0,129.0,0
D005815,3.4,1336.0,1.32,34.5,0.51,-67.5,-53.4,22.8,41.0,-96.1,23.5,1.0,139.0,0
D005816,3.8,,0.95,26.5,0.63,-62.4,-51.9,29.9,34.0,-91.1,4.3,1.0,136.0,0
D005817,4.7,1199.0,1.01,29.5,0.46,-65.0,-48.8,24.4,44.0,-97.6,8.2,1.0,131.0,0
D005818,4.4,1178.0,1.13,33.5,0.41,-60.9,-50.6,22.2,57.0,-91.9,21.2,0.0,143.0,1
D005819,5.7,1119.0,1.27,27.0,0.47,-66.4,-50.0,23.7,43.0,-94.3,12.1,1.0,129.0,1
D005820,5.3,1218.0,1.09,28.5,0.45,-63.2,-51.1,23.2,43.0,-98.9,6.8,0.0,122.0,1
D005821,5.8,1326.0,1.25,23.0,0.4,-60.6,-46.5,20.5,48.0,-98.3,13.4,1.0,120.0,0
D005822,4.7,1217.0,1.04,28.5,0.49,-66.3,-50.2,23.4,47.0,-95.7,8.9,0.0,123.0,0
D005823,5.0,1196.0,1.1,29.0,0.47,-65.4,-49.6,23.1,43.0,-95.3,6.1,1.0,127.0,1
D005824,5.1,1131.0,1.14,26.5,0.53,-65.2,-49.1,23.8,50.0,-96.0,11.8,1.0,131.0,0
D005825,5.5,,1.15,26.0,0.51,-67.7,-51.1,24.1,50.0,-97.0,7.6,0.0,128.0,1
D005826,6.9,1243.0,1.0,37.0,0.41,-65.6,-51.5,20.4,50.0,-95.7,5.0,0.0,113.0,1
D005827,3.1,1153.0,1.58,23.0,0.6,-69.0,-47.1,22.5,43.0,-96.0,19.5,1.0,148.0,0
D005828,4.6,1226.0,1.29,35.0,0.67,-61.0,-50.4,24.9,54.0,-99.1,18.2,0.0,117.0,0
D005829,4.8,1232.0,1.18,27.5,0.43,-66.8,-52.2,24.1,44.0,-93.7,8.7,0.0,132.0,1
D005830,4.4,1195.0,1.25,31.5,0.53,-66.2,-50.3,22.9,43.0,-95.4,5.6,1.0,130.0,1
D005831,4.5,1134.0,1.14,31.0,0.47,-66.9,-50.0,24.2,45.0,-95.8,11.3,0.0,131.0,1
D005832,4.6,1256.0,1.02,30.5,0.47,-66.7,-50.0,23.9,41.0,,7.5,1.0,129.0,1
D005833,4.7,1218.0,1.17,30.0,0.47,-63.7,-51.4,23.7,48.0,-97.6,10.3,1.0,126.0,1
D005834,4.9,1182.0,1.01,26.5,0.49,-66.1,-50.1,22.6,,-95.0,6.1,0.0,131.0,1
D005835,4.1,1188.0,,26.5,0.54,-64.4,-51.0,23.9,42.0,-94.5,7.5,1.0,124.0,1
D005836,4.8,1203.0,0.99,32.0,0.45,-67.4,-49.5,25.7,38.0,-93.6,9.8,1.0,127.0,1
D005837,5.2,1199.0,1.11,27.5,0.55,-65.7,-51.0,22.9,38.0,-96.0,9.6,0.0,129.0,1
D005838,4.8,1117.0,1.09,31.5,0.46,-65.4,-48.5,24.2,46.0,-97.3,10.2,1.0,125.0,1
D005839,4.8,1129.0,1.16,28.0,0.4,-63.7,-51.0,25.1,46.0,-93.7,7.6,1.0,127.0,0
D005840,5.0,1189.0,1.09,31.5,,-66.7,-51.2,24.8,44.0,-96.7,9.6,1.0,131.0,1
D005841,4.5,1035.0,,37.5,0.64,-62.3,-51.6,26.9,40.0,-90.0,10.9,1.0,101.0,0
D005842,4.6,1181.0,1.18,31.5,0.41,-65.3,-51.3,24.6,45.0,-97.4,8.8,0.0,125.0,1
D005843,4.9,1279.0,1.16,30.5,0.38,-63.9,-49.4,24.0,42.0,-97.4,8.2,0.0,135.0,1
D005844,5.8,1157.0,1.06,21.5,0.32,-63.5,-47.9,27.6,58.0,-97.3,17.2,1.0,103.0,0
D005845,5.2,1168.0,1.1,34.0,0.51,-63.2,-51.2,22.2,42.0,-96.5,7.4,0.0,134.0,1
D005846,4.7,1186.0,1.2,28.5,0.46,-65.4,-49.8,24.5,44.0,-93.9,7.5,0.0,122.0,1
D005847,5.1,1187.0,1.08,30.5,0.45,-65.0,-50.7,23.4,48.0,-97.5,8.4,1.0,136.0,1
D005848,6.0,1255.0,1.18,26.5,0.4,-67.0,-51.0,29.7,47.0,-92.6,11.9,1.0,,0
D005849,5.8,1248.0,0.92,26.5,0.62,-66.0,-47.7,21.3,57.0,-91.5,19.1,1.0,137.0,1
D005850,4.2,1090.0,0.81,38.5,0.55,-62.5,-48.6,25.9,58.0,-99.9,1.0,0.0,102.0,1
D005851,5.8,1345.0,1.43,27.5,,-60.2,-47.9,24.7,37.0,-90.6,10.9,1.0,120.0,0
D005852,5.4,1072.0,0.98,34.0,0.39,-68.8,-54.9,25.8,47.0,,22.1,1.0,140.0,1
D005853,5.5,1052.0,1.09,25.0,0.58,-64.5,-45.6,26.4,54.0,-91.1,16.8,1.0,137.0,0
D005854,4.6,1350.0,1.52,37.0,0.38,-61.5,-51.2,29.7,50.0,-97.4,2.0,1.0,115.0,0
D005855,4.7,1073.0,1.07,27.0,0.48,-64.7,-52.0,23.8,41.0,-95.4,12.7,0.0,134.0,1
D005856,5.0,1236.0,1.11,27.5,0.43,-66.8,-49.5,25.0,42.0,-95.7,11.2,1.0,124.0,1
D005857,5.5,1076.0,1.44,23.0,0.36,-68.2,-53.2,23.9,52.0,-97.6,4.9,1.0,117.0,1
D005858,5.3,1151.0,1.16,30.5,0.44,-65.4,-50.4,24.3,40.0,-94.3,10.2,1.0,139.0,1
D005859,4.7,1261.0,1.07,29.5,0.51,-66.5,-51.3,22.7,45.0,-95.3,9.4,1.0,118.0,1
D005860,6.8,1097.0,0.95,35.5,0.33,-65.3,-50.3,29.7,38.0,-93.8,19.6,1.0,110.0,0
D005861,5.6,1223.0,1.24,28.0,0.44,-66.2,-50.8,25.9,47.0,-97.0,9.3,0.0,129.0,1
D005862,5.2,1218.0,1.11,31.5,0.5,-65.3,-51.3,21.9,41.0,-95.2,9.4,1.0,127.0,1
D005863,5.8,1203.0,1.19,29.0,0.49,-66.2,-47.8,24.3,47.0,,7.8,0.0,137.0,1
D005864,4.4,1167.0,1.05,27.5,0.35,-66.9,-50.5,23.7,41.0,-94.7,7.9,0.0,128.0,1
D005865,3.9,1156.0,0.93,30.0,0.47,-64.8,-47.2,23.5,38.0,-95.7,,1.0,130.0,0
D005866,5.3,1228.0,1.1,27.5,0.45,-65.3,-50.3,22.4,44.0,-97.0,10.1,1.0,127.0,0
D005867,4.6,1148.0,1.09,25.0,0.5,-65.9,-48.9,23.3,36.0,-95.5,7.6,0.0,135.0,1
D005868,4.5,1137.0,1.18,29.5,0.51,-66.2,-50.4,24.3,46.0,-95.1,7.5,0.0,122.0,1
D005869,3.3,1221.0,0.9,36.5,0.36,-60.4,-45.2,29.8,53.0,-90.5,8.0,0.0,148.0,0
D005870,5.5,1163.0,1.08,30.5,0.49,-66.2,-49.6,24.9,51.0,-95.0,5.9,0.0,127.0,1
D005871,5.9,1071.0,1.28,25.0,0.36,-60.9,-53.9,23.4,44.0,-91.9,22.3,0.0,104.0,0
D005872,5.4,1018.0,1.53,22.0,0.33,-69.5,-48.5,29.9,31.0,-95.5,6.3,1.0,121.0,0
D005873,4.6,1202.0,1.06,25.5,0.46,-65.4,-50.4,25.0,48.0,-93.7,7.2,0.0,129.0,1
D005874,6.0,1046.0,1.24,37.5,0.52,-66.0,-49.8,24.9,49.0,-93.7,16.9,0.0,135.0,1
D005875,5.0,1115.0,1.12,31.0,0.5,-65.9,-50.6,21.9,43.0,-93.8,9.6,1.0,132.0,1
D005876,6.1,1268.0,1.59,27.0,0.31,-69.8,-54.4,25.0,33.0,-99.1,23.9,1.0,105.0,0
D005877,4.9,1143.0,1.02,27.5,0.48,-64.8,-50.1,24.0,38.0,-95.7,10.8,1.0,127.0,1
D005878,4.1,1152.0,1.09,25.5,0.52,-64.3,-50.7,24.7,40.0,-96.2,11.6,1.0,123.0,1
D005879,4.4,1203.0,1.16,28.5,0.4,-65.8,-48.6,23.9,42.0,-96.3,11.7,0.0,119.0,1
D005880,4.7,1253.0,1.06,25.5,0.52,-64.8,-48.9,24.6,46.0,-95.1,5.1,1.0,127.0,1
D005881,4.5,1184.0,1.02,24.5,0.45,-65.1,-48.2,24.2,46.0,-96.4,3.2,1.0,123.0,1
D005882,5.3,1235.0,1.11,30.0,0.46,-66.1,-50.0,23.2,49.0,-95.0,7.8,1.0,121.0,1
D005883,5.1,1219.0,1.15,29.0,0.47,-65.0,-50.7,23.8,40.0,-94.2,7.0,0.0,120.0,1
D005884,3.5,1028.0,1.38,34.0,0.39,-64.1,-53.9,20.6,53.0,-90.3,17.8,0.0,105.0,0
D005885,5.1,1176.0,1.05,27.5,0.52,-65.6,-51.1,24.9,44.0,-95.7,10.1,1.0,131.0,1
D005886,4.5,1194.0,1.19,31.5,0.47,-65.5,-49.6,24.5,46.0,-96.7,5.6,1.0,126.0,0
D005887,3.1,1381.0,1.24,22.0,0.43,-68.9,-52.2,28.5,31.0,-99.0,18.7,1.0,122.0,0
D005888,4.7,1135.0,1.08,30.5,0.47,-66.8,-49.0,23.8,43.0,-93.6,11.6,1.0,131.0,1
D005889,4.3,1237.0,1.21,,0.39,-66.6,-49.4,23.9,42.0,-95.3,6.9,1.0,132.0,1
D005890,4.3,1179.0,1.08,33.5,0.46,-65.8,-50.9,26.5,49.0,-96.6,7.1,0.0,123.0,1
D005891,4.8,1123.0,1.06,29.5,0.44,-65.2,-50.4,23.8,44.0,-96.5,11.5,1.0,131.0,1
D005892,6.8,1392.0,1.18,25.5,0.68,-61.1,-50.2,25.7,31.0,-98.0,2.9,0.0,107.0,1
D005893,3.3,1315.0,1.52,38.5,0.33,-60.4,-47.7,24.1,48.0,-95.4,22.7,1.0,124.0,0
D005894,6.3,1283.0,1.18,25.5,0.5,-62.6,-46.7,26.3,55.0,-96.0,5.3,1.0,149.0,1
D005895,4.9,1392.0,1.23,29.0,0.34,-68.7,-54.0,21.4,43.0,-90.1,20.6,1.0,142.0,1
D005896,5.5,1064.0,1.39,34.0,0.46,-69.7,-45.8,26.3,47.0,-99.4,7.9,0.0,135.0,1
D005897,4.5,1339.0,1.54,,0.67,-65.6,-48.1,28.0,56.0,-99.2,17.9,0.0,102.0,0
D005898,3.1,1358.0,1.39,30.0,0.5,-65.8,-47.7,22.2,60.0,-90.3,14.5,0.0,102.0,0
D005899,4.1,1044.0,0.86,26.0,0.68,-63.4,-53.5,24.9,40.0,-92.6,4.0,0.0,146.0,1
D005900,3.4,1067.0,1.21,34.0,0.52,-67.9,-47.7,25.3,45.0,-97.3,0.4,0.0,132.0,1
D005901,4.5,1154.0,1.09,28.0,0.52,-65.6,-50.5,23.3,47.0,-96.2,8.2,1.0,121.0,1
D005902,6.0,1257.0,1.08,32.0,0.47,-69.9,-52.6,26.2,49.0,-92.9,5.6,1.0,124.0,1
D005903,5.6,1180.0,1.05,29.0,0.48,-65.1,-51.9,23.8,48.0,-96.2,7.2,1.0,125.0,1
D005904,4.7,1131.0,1.18,27.5,0.41,-65.6,-49.6,23.4,41.0,-95.2,9.4,1.0,120.0,0
D005905,5.1,1166.0,1.2,28.5,0.42,-66.7,-49.9,24.3,42.0,-95.4,11.3,0.0,134.0,1
D005906,4.1,1120.0,1.03,28.5,0.53,-65.9,-51.1,25.1,36.0,-96.2,13.6,0.0,127.0,1
D005907,4.3,1062.0,1.13,28.0,0.54,-65.1,-50.7,23.1,48.0,-94.4,10.6,1.0,136.0,0
D005908,6.1,1027.0,1.58,35.0,0.66,-62.7,-51.6,21.6,56.0,-94.8,22.2,1.0,125.0,0
D005909,5.9,1177.0,1.07,31.5,0.46,-65.4,-49.8,24.5,47.0,-94.9,9.2,1.0,130.0,1
D005910,4.3,1112.0,1.04,39.0,0.31,-65.6,-50.4,20.7,41.0,-98.6,7.3,1.0,149.0,1
D005911,4.6,1173.0,1.19,28.5,0.43,-66.9,-50.1,24.3,49.0,-96.0,7.6,0.0,127.0,1
D005912,3.3,1341.0,1.08,30.0,0.35,-63.3,,29.9,39.0,-99.8,9.4,1.0,101.0,0
D005913,7.0,,1.16,29.0,0.52,-69.7,-49.2,25.5,50.0,-99.7,6.2,1.0,147.0,1
D005914,5.2,1171.0,1.09,27.5,0.4,-65.3,-50.6,24.1,47.0,-95.0,12.3,0.0,116.0,0
D005915,5.0,1189.0,1.11,32.0,0.57,-64.7,-50.8,23.3,49.0,-96.1,9.9,1.0,120.0,1
D005916,5.2,1186.0,1.24,27.5,0.49,-66.2,-49.4,23.0,46.0,-95.2,8.6,0.0,129.0,1
D005917,5.5,1182.0,0.98,28.5,0.46,-67.0,-49.9,21.8,46.0,-96.1,10.7,1.0,141.0,1
D005918,6.6,1242.0,1.25,21.5,0.63,-63.9,-45.9,20.4,38.0,-92.2,,1.0,135.0,0
D005919,4.7,1169.0,1.07,31.0,0.44,-65.9,-48.8,24.0,43.0,-94.9,7.4,1.0,130.0,0
D005920,5.3,1161.0,1.16,27.5,0.51,-65.2,-48.9,23.0,43.0,-95.3,10.8,0.0,134.0,1
D005921,6.8,1260.0,1.52,40.0,0.59,-60.3,-46.2,28.7,40.0,-97.8,16.0,1.0,131.0,0
D005922,4.8,1189.0,1.16,26.5,0.55,-65.6,-49.3,23.9,38.0,-95.6,8.0,1.0,117.0,1
D005923,4.8,1164.0,1.05,26.0,0.44,-64.8,-50.1,24.3,45.0,-95.0,11.5,1.0,124.0,0
D005924,5.4,1209.0,1.13,28.0,0.47,-64.9,-49.9,24.4,,-95.9,,1.0,134.0,1
D005925,4.3,1250.0,1.1,31.0,0.5,-66.7,-50.9,24.7,41.0,-94.4,11.3,1.0,128.0,1
D005926,5.0,1224.0,0.98,30.5,0.49,-65.9,-49.5,24.5,38.0,-94.3,9.4,1.0,128.0,1
D005927,4.3,1156.0,0.96,29.5,0.46,-64.0,-49.8,23.7,41.0,-95.4,4.8,0.0,125.0,1
D005928,5.2,1169.0,1.13,30.0,0.42,-65.3,-51.8,23.1,47.0,,10.7,1.0,136.0,1
D005929,4.8,1168.0,1.14,27.5,0.41,-65.3,-51.3,24.0,49.0,-94.7,12.1,0.0,130.0,0
D005930,4.3,1051.0,1.49,35.5,0.31,-63.3,-49.7,25.7,52.0,-92.0,0.0,1.0,,0
D005931,6.1,1065.0,1.23,22.5,0.69,-68.8,-54.5,27.8,38.0,-91.8,18.4,0.0,141.0,0
D005932,4.2,1220.0,,27.0,0.44,-65.7,-49.6,24.4,37.0,-94.8,,0.0,133.0,1
D005933,5.0,1181.0,0.94,25.0,0.53,-66.9,,23.2,46.0,-97.7,9.2,1.0,129.0,1
D005934,3.8,1220.0,1.09,30.0,0.48,-65.5,-50.5,24.5,46.0,-97.0,11.8,1.0,136.0,1
D005935,3.7,1300.0,1.26,39.0,0.43,-65.0,-51.7,29.0,45.0,-92.8,20.1,0.0,100.0,0
D005936,4.5,1132.0,1.36,30.5,0.34,-66.8,-51.3,23.0,40.0,-90.6,6.6,0.0,135.0,1
D005937,5.5,1223.0,1.01,30.5,0.48,-65.3,-50.4,21.9,45.0,-96.2,,1.0,131.0,1
D005938,4.7,1245.0,0.96,29.0,0.49,-64.4,-51.4,23.3,45.0,-95.8,9.3,1.0,132.0,1
D005939,4.7,1222.0,1.02,29.0,0.44,-65.7,-49.4,22.6,48.0,-96.2,8.5,1.0,129.0,0
D005940,4.3,1234.0,1.04,29.0,0.45,-66.4,-51.4,25.6,46.0,-96.0,6.9,0.0,123.0,1
D005941,4.9,1193.0,1.01,30.5,0.45,-66.2,-50.6,25.3,48.0,-95.5,8.5,1.0,129.0,1
D005942,4.2,1365.0,,37.5,0.67,-68.0,-47.0,21.8,36.0,-94.3,10.7,1.0,130.0,1
D005943,4.7,1181.0,1.11,30.5,0.42,-65.1,-49.0,23.9,46.0,-95.4,7.1,1.0,130.0,0
D005944,,1314.0,1.3,28.5,0.52,-69.0,-50.9,27.9,38.0,-95.9,5.1,0.0,148.0,1
D005945,3.4,1214.0,1.26,35.0,0.58,-69.4,-50.5,21.3,30.0,-92.7,17.4,0.0,126.0,1
D005946,6.6,1217.0,1.17,25.0,0.67,-63.8,-53.1,24.0,35.0,,3.7,0.0,127.0,1
D005947,6.5,1260.0,0.93,26.0,0.39,-60.1,-51.0,29.3,55.0,-94.2,20.2,0.0,119.0,0
D005948,4.7,,1.13,28.5,0.48,-66.4,-47.7,23.9,43.0,-94.8,5.3,0.0,123.0,1
D005949,3.4,1197.0,1.51,36.5,0.44,-68.2,-48.8,27.0,35.0,-99.6,7.5,0.0,135.0,1
D005950,4.9,1204.0,1.2,29.0,0.5,-65.4,-49.5,23.4,46.0,-92.5,11.2,0.0,133.0,1
D005951,4.3,1208.0,1.06,26.5,0.49,-65.8,-49.8,24.4,39.0,-96.6,6.2,1.0,130.0,1
D005952,4.5,1170.0,1.12,30.5,0.47,-66.0,-52.3,24.2,48.0,-96.6,4.4,1.0,128.0,1
D005953,5.0,1179.0,1.0,29.5,0.48,-66.6,-49.1,24.6,43.0,-98.0,10.7,1.0,123.0,1
D005954,4.2,1193.0,1.22,26.0,0.49,-64.3,-51.4,22.6,45.0,-96.1,12.2,1.0,129.0,1
D005955,4.8,1223.0,1.09,26.0,0.44,-65.3,-50.6,23.5,52.0,-96.4,8.7,1.0,130.0,0
D005956,4.4,1181.0,1.11,31.5,0.48,-67.0,-50.7,23.6,44.0,-94.8,9.0,1.0,134.0,1
D005957,5.4,1163.0,1.0,29.0,0.46,-66.9,-49.3,23.5,44.0,-95.9,10.7,0.0,129.0,1
D005958,4.3,1292.0,1.11,21.5,0.52,-67.7,-46.8,27.3,57.0,-91.8,8.1,1.0,,0
D005959,4.8,1163.0,1.24,29.0,0.43,-66.0,-49.0,23.7,44.0,-98.7,6.2,1.0,133.0,1
D005960,5.4,1390.0,1.27,36.5,0.41,-62.0,-47.0,21.6,43.0,-91.6,10.0,0.0,108.0,0
D005961,4.3,1206.0,1.0,27.0,0.55,-65.6,-50.5,23.4,45.0,-96.4,6.8,0.0,127.0,1
D005962,,1268.0,1.43,38.0,0.43,-65.3,-50.7,27.4,34.0,-94.5,3.8,1.0,102.0,1
D005963,3.0,1104.0,1.36,34.5,0.59,-69.8,-48.9,21.4,47.0,-96.4,18.6,1.0,143.0,1
D005964,4.1,1203.0,1.25,33.0,,-66.1,-48.8,22.3,43.0,-96.7,,1.0,137.0,1
D005965,4.8,1172.0,1.09,31.0,0.44,-64.0,-50.2,23.7,50.0,-93.9,7.6,0.0,131.0,1
D005966,5.3,1129.0,1.18,30.5,0.41,-66.3,-49.3,23.6,40.0,-94.3,8.2,1.0,131.0,1
D005967,5.3,1266.0,1.24,29.5,0.54,-65.9,-51.2,22.0,48.0,-95.1,3.7,0.0,123.0,1
D005968,5.0,1240.0,1.1,28.0,0.45,-65.4,-50.4,23.1,45.0,-95.5,15.3,1.0,129.0,1
D005969,4.7,1203.0,1.22,29.5,0.47,-66.1,-50.6,24.0,43.0,-94.0,11.8,1.0,130.0,1
D005970,5.0,1158.0,1.02,29.5,0.53,-65.6,-49.2,23.5,42.0,-95.4,6.0,1.0,127.0,1
D005971,5.4,1117.0,0.95,29.5,0.49,-66.8,-49.9,24.7,51.0,-96.2,6.0,1.0,132.0,1
D005972,4.1,1194.0,1.01,29.5,0.48,-65.6,-50.5,25.0,40.0,-95.8,8.8,1.0,129.0,0
D005973,5.1,1131.0,0.96,27.5,0.48,-65.0,-48.4,24.3,39.0,-94.9,6.3,1.0,128.0,1
D005974,4.6,1147.0,0.86,29.5,0.57,-66.4,-50.5,24.3,50.0,-94.6,10.7,0.0,126.0,1
D005975,5.1,1381.0,1.59,31.5,0.5,-60.8,-46.5,28.1,41.0,-93.1,4.0,1.0,109.0,0
D005976,4.1,1243.0,1.1,29.5,0.42,-64.0,-49.9,24.2,,-94.3,8.3,1.0,130.0,1
D005977,4.1,1377.0,1.14,27.0,0.58,-62.8,-52.3,27.0,44.0,-92.0,23.0,1.0,127.0,0
D005978,6.5,1317.0,1.13,35.5,0.54,-60.5,-45.9,28.8,42.0,-97.8,5.3,0.0,122.0,1
D005979,6.0,1091.0,0.92,21.5,0.42,-62.0,-46.3,27.6,53.0,-97.2,20.5,0.0,116.0,0
D005980,4.6,1245.0,1.1,31.0,0.46,,-49.5,21.2,41.0,-94.6,4.0,1.0,123.0,1
D005981,4.2,1119.0,1.15,30.5,0.46,-65.2,-48.4,23.1,47.0,-96.6,11.8,1.0,126.0,1
D005982,4.7,1227.0,1.2,30.0,0.4,-64.0,-50.0,23.4,46.0,-94.4,8.4,0.0,124.0,1
D005983,3.1,1390.0,0.98,37.0,0.69,-68.2,-53.8,27.6,59.0,-97.2,4.7,0.0,125.0,0
D005984,4.7,1184.0,1.14,32.5,0.49,-65.4,-47.9,22.9,42.0,-95.1,7.9,1.0,124.0,1
D005985,3.4,1004.0,1.55,23.5,,-61.0,-50.7,27.6,58.0,-96.2,0.8,0.0,117.0,0
D005986,5.3,1182.0,1.23,30.5,0.49,-65.8,-49.9,24.4,42.0,-95.0,5.9,1.0,120.0,0
D005987,4.5,1066.0,0.86,37.5,0.6,-66.0,-47.5,28.5,49.0,-95.6,12.8,1.0,124.0,0
D005988,5.3,1191.0,1.13,34.5,0.43,-61.6,-48.7,22.0,31.0,-99.4,3.8,1.0,120.0,1
D005989,5.2,1091.0,1.11,31.0,0.43,-66.0,-51.2,25.0,46.0,-94.7,8.4,1.0,126.0,1
D005990,4.4,1188.0,1.17,,0.48,-65.9,-47.9,22.7,41.0,-95.2,12.3,1.0,128.0,1
D005991,5.2,1144.0,0.99,31.5,0.43,-65.6,-49.8,21.8,45.0,-96.3,12.3,1.0,128.0,1
D005992,4.8,1003.0,1.25,28.0,0.32,-69.1,-50.1,28.3,55.0,-97.9,21.7,0.0,136.0,0
D005993,5.1,1212.0,1.22,31.0,0.49,-65.7,,23.5,45.0,-95.2,9.8,0.0,132.0,1
D005994,5.5,1252.0,1.12,22.0,,-65.4,-50.4,24.4,42.0,-95.9,8.6,1.0,118.0,1
D005995,3.1,1164.0,1.1,28.0,0.35,-65.3,-52.4,20.2,54.0,-90.4,23.6,,140.0,0
D005996,5.0,1074.0,0.98,28.5,0.49,-65.9,-51.1,25.7,43.0,-95.6,8.5,1.0,128.0,1
D005997,4.0,1191.0,1.12,30.0,0.5,-64.1,-50.5,23.5,43.0,-96.3,11.3,1.0,129.0,0
D005998,4.9,1211.0,1.01,26.0,0.46,-63.5,-51.0,25.1,42.0,-96.0,6.8,,119.0,1
D005999,4.4,1172.0,1.12,25.5,0.46,-64.5,-52.4,23.2,41.0,-94.9,8.7,1.0,123.0,1
D006000,5.4,1219.0,0.98,31.0,0.46,-64.8,-49.2,23.6,45.0,-95.2,11.6,0.0,133.0,1
D006001,,1191.0,1.07,25.5,0.47,-65.8,-51.5,23.1,44.0,-97.7,7.8,0.0,130.0,1
D006002,4.2,1209.0,1.2,27.0,,-65.8,-48.0,23.6,42.0,-97.3,9.2,1.0,124.0,0
D006003,3.6,1264.0,1.06,31.0,0.36,-61.5,,25.4,53.0,-99.2,,0.0,134.0,0
D006004,4.9,1042.0,0.81,32.5,0.55,-68.6,-45.6,20.3,33.0,-97.2,3.0,1.0,147.0,1
D006005,5.0,1165.0,1.05,28.0,0.48,-62.8,-51.5,22.5,45.0,-95.0,9.9,1.0,129.0,1
D006006,4.1,1152.0,1.08,36.5,0.47,-69.9,-45.0,22.9,48.0,-95.3,12.0,1.0,,1
D006007,4.2,1129.0,1.05,35.0,0.45,-60.6,-50.9,29.0,56.0,-92.9,21.6,0.0,103.0,0
