die_id,uv_time,uv_intensity,pin_speed,pin_pressure,pin_height,head_vacuum,pin_vacuum,temperature,humidity,vacuum_status,runtime_hours,tape_type,die_thickness,pickup_success
D005668,5.6,1184.0,0.93,30.5,0.4,-68.4,-49.9,21.4,47.0,-93.6,9.1,0.0,122.0,1
D005669,4.2,1138.0,1.13,23.5,0.44,-65.1,-50.2,23.7,46.0,-96.8,11.5,1.0,131.0,0
D005670,5.3,1203.0,1.19,26.5,0.47,-64.8,-51.3,23.0,40.0,-96.7,5.9,0.0,126.0,0
D005671,4.9,1155.0,1.09,31.5,0.5,-66.4,-51.3,24.1,42.0,-95.5,10.6,1.0,135.0,1
D005672,5.4,1183.0,1.21,22.5,0.5,-63.8,-50.5,23.2,44.0,-96.6,7.4,1.0,122.0,0
D005673,5.4,1246.0,1.31,27.5,0.51,-68.2,-46.1,21.3,50.0,-99.9,9.3,0.0,129.0,1
D005674,5.0,1203.0,1.15,31.0,0.49,-66.7,-49.4,23.0,43.0,-95.8,7.8,0.0,137.0,1
D005675,4.3,1314.0,1.2,22.5,0.38,-61.0,-47.0,22.8,47.0,-90.7,20.0,0.0,102.0,0
D005676,4.3,1222.0,1.09,31.0,0.47,-65.0,-50.1,24.7,46.0,-95.7,9.3,0.0,136.0,1
D005677,6.0,1342.0,1.07,29.5,0.51,-60.3,-48.6,26.9,38.0,-95.7,7.4,0.0,111.0,1
D005678,5.0,1267.0,1.22,,0.46,-65.2,-51.7,23.4,40.0,-95.4,11.3,1.0,,1
D005679,4.7,1176.0,1.11,28.5,0.5,-66.2,-49.3,23.1,49.0,-95.0,8.0,0.0,123.0,1
D005680,4.8,1122.0,1.14,33.0,0.48,-65.7,-52.0,24.8,39.0,-96.3,10.0,0.0,141.0,1
D005681,5.8,1176.0,,29.5,0.5,-65.7,-51.5,26.3,45.0,-94.5,8.0,0.0,123.0,1
D005682,3.7,1171.0,0.91,25.0,0.65,-61.2,-45.2,26.8,36.0,-97.1,18.4,1.0,107.0,0
D005683,5.1,1181.0,0.98,28.0,0.45,-64.0,-48.9,25.4,50.0,-94.4,4.3,0.0,128.0,1
D005684,5.2,1148.0,1.15,30.0,0.5,-66.3,-49.9,23.6,52.0,-95.4,6.1,0.0,137.0,1
D005685,4.9,1145.0,1.09,26.5,0.52,-66.2,-50.4,22.2,,-94.3,12.2,1.0,128.0,1
D005686,4.3,1192.0,1.04,32.0,0.55,-66.4,-48.5,26.1,44.0,-94.8,9.7,1.0,135.0,1
D005687,4.9,1222.0,1.07,27.5,0.4,-65.1,-49.9,22.1,46.0,-96.3,6.1,0.0,123.0,1
D005688,4.2,1220.0,1.17,29.0,0.44,-64.9,-50.0,22.3,45.0,-94.7,6.7,1.0,135.0,1
D005689,5.0,1167.0,0.97,31.0,0.45,-68.1,-51.2,23.9,,-93.9,11.0,0.0,123.0,1
D005690,4.0,1362.0,1.32,37.5,0.45,-62.0,-52.2,26.3,59.0,-96.5,19.1,1.0,106.0,0
D005691,4.8,1192.0,1.17,32.0,0.53,-66.0,-50.7,23.4,44.0,-96.5,11.5,1.0,132.0,1
D005692,4.0,1230.0,1.18,29.0,0.49,-65.2,-49.1,22.7,,-95.4,9.1,1.0,123.0,1
D005693,4.9,1157.0,0.95,27.5,0.54,-64.4,-50.0,25.3,45.0,-97.1,8.2,0.0,133.0,1
D005694,5.1,1201.0,1.24,28.5,0.45,-64.7,-49.1,24.6,41.0,-96.1,7.2,1.0,131.0,0
D005695,3.0,1305.0,1.16,36.0,0.41,-68.5,-47.8,,54.0,-96.1,9.5,0.0,147.0,1
D005696,4.8,1189.0,1.03,28.0,0.43,-65.8,-49.8,23.3,43.0,-96.6,5.7,1.0,122.0,1
D005697,,1167.0,1.08,29.5,0.41,-67.4,-51.1,24.7,41.0,-97.5,9.2,1.0,133.0,1
D005698,6.2,1020.0,1.38,21.5,0.58,-64.8,-54.2,26.2,31.0,-98.0,1.2,1.0,141.0,1
D005699,5.1,1236.0,1.14,27.0,0.46,-65.8,-51.1,25.0,39.0,-95.0,7.5,1.0,124.0,1
D005700,5.2,1106.0,1.05,26.5,0.51,-64.9,-48.3,22.8,44.0,-95.1,11.6,1.0,134.0,1
D005701,5.2,1163.0,1.11,29.0,0.46,-65.2,-52.0,22.5,45.0,-96.8,9.4,1.0,131.0,1
D005702,3.9,1163.0,1.08,29.5,0.43,-63.4,-49.7,23.7,45.0,-97.7,10.0,0.0,125.0,1
D005703,3.7,1190.0,1.14,29.0,0.51,-66.1,-49.9,22.5,44.0,-94.9,9.4,1.0,125.0,0
D005704,4.4,1157.0,1.04,31.0,0.51,-65.2,-49.6,24.4,46.0,-95.1,10.4,1.0,126.0,1
D005705,4.9,1170.0,1.19,31.5,0.45,-65.2,-50.0,25.5,44.0,-95.4,9.6,1.0,129.0,1
D005706,6.6,1142.0,0.91,25.5,0.56,-67.4,-54.4,26.4,34.0,-92.2,6.9,0.0,105.0,1
D005707,,1331.0,1.51,35.5,0.69,-66.7,-45.8,25.5,57.0,-95.5,7.6,1.0,147.0,1
D005708,3.4,1054.0,0.98,37.5,0.4,-60.5,-50.6,27.4,46.0,-96.1,17.0,0.0,146.0,1
D005709,4.2,1165.0,1.01,39.5,0.57,-69.6,-46.1,25.9,46.0,-97.8,0.5,1.0,138.0,1
D005710,4.8,1208.0,1.01,26.5,0.52,-66.8,-51.6,24.3,43.0,-96.0,10.2,1.0,122.0,1
D005711,5.0,1144.0,1.1,29.0,0.49,-65.4,-50.8,24.2,39.0,-95.4,11.8,1.0,130.0,1
D005712,3.1,1270.0,1.56,25.0,0.65,-65.4,-47.8,29.8,45.0,-92.5,20.2,1.0,103.0,0
D005713,3.8,1083.0,0.81,40.0,0.58,-62.4,-47.6,24.4,31.0,-99.5,13.2,0.0,147.0,1
D005714,5.1,1136.0,1.03,27.5,0.46,-65.1,-50.7,25.5,47.0,-94.9,9.1,0.0,131.0,0
D005715,6.8,1037.0,1.24,29.0,0.37,-68.6,-52.1,22.4,42.0,-94.2,12.1,0.0,116.0,1
D005716,5.2,1226.0,1.06,32.5,0.52,-64.3,-50.4,25.0,41.0,-94.3,5.3,1.0,123.0,1
D005717,6.8,1256.0,1.49,34.5,0.67,-67.2,-47.3,20.5,59.0,-91.1,13.7,1.0,107.0,0
D005718,5.0,1157.0,1.1,30.5,0.53,-66.3,-49.3,23.2,40.0,-95.0,9.5,1.0,121.0,1
D005719,5.9,1169.0,1.53,20.0,0.37,-60.7,-54.8,23.9,47.0,-98.0,6.2,0.0,120.0,0
D005720,5.4,1235.0,1.3,40.0,0.47,-61.9,-49.6,24.4,49.0,-91.7,14.6,0.0,132.0,0
D005721,4.6,1243.0,1.02,28.0,0.49,-65.0,-50.3,24.4,43.0,-96.4,11.3,1.0,128.0,1
D005722,,1226.0,1.18,30.0,0.52,-65.4,-49.4,24.4,42.0,-95.7,10.2,0.0,131.0,1
D005723,4.4,1188.0,1.24,31.0,0.42,-64.1,-50.2,23.6,42.0,-94.9,4.6,0.0,123.0,1
D005724,,1206.0,1.05,28.0,0.46,-66.8,-51.2,25.1,50.0,-95.6,10.2,0.0,133.0,1
D005725,5.2,1183.0,1.13,31.5,0.46,-65.5,-50.6,24.9,41.0,-96.3,4.6,1.0,136.0,1
D005726,3.9,1267.0,1.15,32.5,0.49,-65.4,-51.7,24.6,40.0,-95.2,9.9,1.0,120.0,1
D005727,4.8,1172.0,1.1,26.5,0.47,-66.2,-48.8,24.2,46.0,-95.0,7.3,0.0,131.0,1
D005728,4.3,1186.0,1.03,27.0,0.54,-67.1,-49.3,23.2,48.0,-96.1,9.9,0.0,126.0,1
D005729,5.1,1103.0,1.0,29.0,0.5,-65.5,-49.7,24.2,45.0,-95.8,8.1,0.0,125.0,1
D005730,6.7,1206.0,1.52,26.0,0.61,-68.0,-48.6,29.8,47.0,-92.0,24.0,1.0,131.0,0
D005731,4.8,1124.0,0.98,31.5,0.5,-64.9,-51.1,24.6,47.0,-95.5,13.6,0.0,128.0,1
D005732,5.4,1137.0,1.13,31.5,0.48,-66.1,-50.5,23.6,46.0,-95.0,7.4,1.0,118.0,1
D005733,6.7,1350.0,1.34,37.5,0.48,-66.8,-47.7,25.2,53.0,-91.1,2.2,,144.0,1
D005734,4.7,1153.0,1.07,28.5,0.51,-65.7,,24.0,47.0,-95.8,8.0,1.0,126.0,1
D005735,4.3,1309.0,1.01,40.0,0.38,-62.8,-47.6,21.5,50.0,-93.3,12.9,1.0,136.0,0
D005736,5.2,1074.0,1.1,29.5,0.47,-64.3,-52.4,24.2,39.0,-96.5,6.8,0.0,128.0,1
D005737,4.2,1135.0,1.19,36.5,0.4,-61.5,-52.5,20.4,54.0,-93.7,22.5,1.0,140.0,0
D005738,5.0,1141.0,1.14,27.0,0.47,-66.1,-49.5,26.2,44.0,-95.6,10.3,0.0,128.0,1
D005739,4.7,1110.0,1.09,27.5,0.44,-66.0,-50.6,25.6,49.0,-95.6,8.2,1.0,128.0,0
D005740,5.0,1180.0,0.92,25.0,0.66,-60.3,-46.2,27.5,46.0,-90.3,23.3,1.0,115.0,0
D005741,3.6,1290.0,1.29,27.0,0.47,-70.0,-45.9,25.7,54.0,-92.7,22.9,1.0,111.0,0
D005742,4.0,1128.0,1.14,29.5,0.39,-66.1,-48.7,23.1,44.0,-97.6,7.6,1.0,128.0,0
D005743,4.1,1111.0,1.06,26.0,0.46,-64.8,-50.3,23.2,44.0,-96.5,11.6,1.0,117.0,1
D005744,5.3,1121.0,1.18,30.0,0.42,-66.8,-49.4,22.8,48.0,-95.3,9.9,1.0,130.0,1
D005745,4.1,1324.0,0.84,24.0,0.35,-66.4,-52.8,23.2,39.0,-93.6,6.0,1.0,132.0,0
D005746,4.2,1193.0,1.16,30.0,0.45,-65.6,-48.1,23.8,47.0,-96.4,12.2,0.0,136.0,0
D005747,5.7,1246.0,1.16,31.5,0.47,-66.1,-50.1,23.1,46.0,-95.9,6.7,1.0,130.0,1
D005748,6.9,1308.0,1.43,29.0,0.62,-60.8,-51.3,21.1,42.0,-90.2,15.7,1.0,132.0,0
D005749,5.0,1184.0,0.99,30.5,0.51,-66.7,-50.8,25.0,42.0,-94.5,8.0,0.0,130.0,1
D005750,4.9,1025.0,0.91,29.5,0.63,-66.1,-46.0,21.4,47.0,-90.5,1.1,1.0,111.0,0
D005751,4.1,1389.0,1.31,33.0,,-65.0,-54.8,23.2,59.0,-92.8,21.0,0.0,126.0,1
D005752,3.8,1015.0,1.11,24.5,0.39,-61.5,-48.7,28.5,34.0,-92.7,1.1,0.0,113.0,0
D005753,4.7,1235.0,1.14,32.0,0.4,-65.7,-50.1,24.1,46.0,-98.6,8.2,1.0,130.0,0
D005754,3.3,1134.0,0.91,26.5,0.56,-68.5,-54.2,27.7,39.0,-92.7,18.6,1.0,,0
D005755,4.8,1096.0,1.49,33.0,0.46,-61.6,-45.4,29.1,43.0,-96.5,10.8,1.0,105.0,0
D005756,4.2,1130.0,1.03,33.0,0.45,-63.9,-50.6,22.1,44.0,-97.9,7.0,1.0,130.0,1
D005757,4.9,1167.0,1.2,27.5,0.52,-64.6,-49.6,24.6,45.0,-95.6,8.1,1.0,127.0,0
D005758,4.5,1081.0,1.16,30.0,0.54,-66.3,-50.1,23.7,51.0,-96.0,,0.0,129.0,1
D005759,5.3,1172.0,1.04,27.5,0.45,-66.1,,25.5,43.0,-95.1,9.1,0.0,129.0,1
D005760,4.5,1165.0,1.0,29.5,0.51,-66.4,-49.7,22.4,41.0,-93.9,8.1,0.0,126.0,1
D005761,4.7,1180.0,0.97,24.0,0.47,-64.4,-50.8,24.2,40.0,-95.4,9.7,1.0,127.0,1
D005762,4.3,1161.0,1.07,27.5,0.53,-65.5,-49.2,23.1,40.0,-93.9,8.0,0.0,127.0,1
D005763,5.2,1180.0,1.17,31.5,0.43,-66.2,-50.4,23.3,41.0,-95.7,6.2,1.0,124.0,1
D005764,5.1,1070.0,1.25,32.0,0.48,-65.4,-51.3,23.5,41.0,-98.0,10.7,1.0,131.0,1
D005765,5.2,1092.0,0.94,28.0,0.45,-63.7,-50.4,23.6,40.0,-94.0,10.6,0.0,133.0,1
D005766,4.9,1208.0,1.15,31.0,0.55,-65.5,,23.3,46.0,-94.3,7.6,1.0,112.0,1
D005767,4.9,1168.0,1.03,26.5,0.52,-65.1,-51.4,24.5,43.0,-96.6,10.9,0.0,122.0,1
D005768,4.9,1176.0,1.18,29.5,0.53,-63.6,-49.2,27.4,44.0,-94.0,12.6,1.0,125.0,0
D005769,5.5,1177.0,1.05,30.5,0.53,-66.3,-51.2,22.5,50.0,-95.9,5.5,1.0,127.0,1
D005770,3.7,1364.0,1.47,23.5,0.7,-69.4,-52.1,27.8,41.0,-98.2,13.9,0.0,144.0,0
D005771,5.7,1275.0,1.06,38.0,0.46,-65.3,-50.6,27.3,55.0,-96.4,19.6,1.0,125.0,1
D005772,4.5,1186.0,1.11,28.0,0.53,-67.6,,23.6,46.0,-96.0,10.1,0.0,133.0,1
D005773,5.3,1118.0,1.41,36.5,0.37,-67.5,-51.0,24.3,43.0,-98.8,14.2,1.0,104.0,1
D005774,4.3,1102.0,1.19,30.5,0.42,-65.0,-50.9,23.2,41.0,-95.1,7.7,0.0,130.0,1
D005775,4.7,1201.0,1.13,31.5,0.5,-65.1,-50.4,25.5,49.0,-94.3,3.7,1.0,132.0,0
D005776,6.7,1134.0,1.27,24.0,,-68.2,-50.2,26.4,60.0,-98.9,22.4,1.0,130.0,1
D005777,5.2,1134.0,1.15,30.0,0.49,-65.1,-50.9,23.8,49.0,-97.3,8.0,1.0,138.0,1
D005778,4.8,1188.0,,30.5,0.45,-65.1,-49.5,24.8,47.0,-93.7,10.2,1.0,128.0,1
D005779,5.0,1190.0,1.1,26.5,0.56,-66.6,-49.9,24.6,45.0,-94.0,,1.0,128.0,1
D005780,4.5,1122.0,1.26,29.5,0.43,-65.8,-50.3,24.1,44.0,-96.1,9.6,1.0,128.0,0
D005781,5.2,1200.0,1.03,31.0,0.49,-66.2,-49.1,24.5,44.0,-95.3,9.7,1.0,128.0,1
D005782,6.6,1041.0,1.11,38.5,0.56,-60.1,-48.2,21.1,45.0,-94.9,7.8,1.0,137.0,1
D005783,3.4,1390.0,0.99,33.5,0.55,-62.2,-47.8,27.8,50.0,-94.9,5.9,0.0,108.0,0
D005784,5.1,1126.0,1.05,30.0,0.52,-64.9,-49.1,24.0,45.0,-96.1,8.1,1.0,129.0,0
D005785,4.8,1188.0,1.1,28.5,0.54,-66.7,-50.2,25.4,50.0,-95.9,9.6,1.0,117.0,0
D005786,4.5,1242.0,1.25,29.0,0.57,-67.0,-49.9,24.3,47.0,-94.8,7.0,0.0,129.0,1
D005787,4.4,1142.0,1.02,33.0,0.43,,-49.4,24.5,51.0,-95.7,11.6,0.0,126.0,0
D005788,3.5,1111.0,1.32,24.5,0.31,-66.9,-54.8,29.0,58.0,-98.6,16.0,1.0,124.0,0
D005789,4.3,1257.0,1.13,29.0,0.44,-64.8,-50.8,23.6,42.0,-97.5,7.9,1.0,125.0,1
D005790,4.1,1212.0,1.02,30.0,0.53,-64.5,-51.7,22.4,44.0,-95.5,6.8,0.0,124.0,1
D005791,4.7,,1.35,35.0,0.65,-61.9,-52.7,22.9,50.0,-95.6,18.2,1.0,122.0,0
D005792,4.7,1158.0,1.15,30.5,0.51,-67.0,-49.1,23.5,46.0,-95.3,11.3,0.0,,1
D005793,5.0,1210.0,1.19,31.5,0.44,-66.1,-49.1,24.1,43.0,-94.7,4.5,1.0,114.0,1
D005794,4.9,1176.0,0.98,29.5,0.47,-65.7,-50.2,24.0,42.0,-97.1,6.5,0.0,136.0,1
D005795,4.7,1211.0,1.23,28.0,0.49,-64.6,-50.3,23.6,44.0,-97.3,7.2,1.0,130.0,0
D005796,4.7,1138.0,1.08,29.0,0.46,-65.7,-48.7,24.7,46.0,-95.7,8.7,1.0,121.0,1
D005797,6.5,1042.0,1.57,36.5,0.35,-62.3,-53.9,20.5,37.0,-94.5,4.4,1.0,115.0,0
D005798,3.4,1350.0,0.84,29.0,0.43,-60.9,-51.4,25.7,46.0,-96.2,19.0,1.0,138.0,0
D005799,4.9,1203.0,1.11,29.0,0.48,-66.5,-50.4,25.9,41.0,-95.6,4.8,1.0,120.0,1
D005800,6.2,1007.0,0.9,25.5,0.51,-61.5,-52.5,23.5,45.0,-95.3,9.8,1.0,146.0,1
D005801,5.1,1218.0,1.07,27.0,0.47,-66.3,-50.4,24.8,45.0,-95.7,10.4,1.0,132.0,1
D005802,4.7,1197.0,0.96,27.0,0.44,-65.6,-50.5,22.6,42.0,-95.7,12.3,0.0,132.0,1
D005803,6.7,1176.0,1.46,34.5,0.3,-64.0,-46.8,26.7,51.0,-93.2,15.5,1.0,104.0,0
D005804,4.5,1198.0,0.97,27.5,0.4,-64.4,-49.3,23.6,,-97.4,9.7,0.0,130.0,0
D005805,4.4,1205.0,1.15,28.5,0.46,-64.5,-49.3,23.0,48.0,-96.4,9.4,0.0,133.0,1
D005806,5.5,1113.0,1.06,29.5,0.45,-66.4,-49.1,23.4,47.0,-96.5,10.2,1.0,141.0,1
D005807,4.1,1142.0,1.1,33.5,,-65.6,-49.9,23.9,41.0,-94.0,7.8,0.0,134.0,1
D005808,5.5,1168.0,1.03,32.5,0.49,-66.1,-49.8,24.0,49.0,-95.6,10.2,1.0,124.0,1
D005809,5.2,,1.08,29.5,0.41,-66.0,-50.4,24.9,46.0,-96.5,6.3,1.0,125.0,1
D005810,5.2,1187.0,1.08,29.0,0.45,-66.0,-50.6,23.1,48.0,-96.5,12.6,1.0,130.0,1
D005811,3.6,1352.0,1.38,39.0,0.57,-60.7,-52.6,20.2,35.0,-99.6,1.6,1.0,113.0,0
D005812,5.0,1152.0,1.02,29.5,0.48,-67.2,-51.5,25.0,42.0,,6.7,1.0,132.0,1
D005813,3.6,,1.39,20.0,0.63,-68.2,-54.1,29.7,40.0,-95.5,23.5,0.0,107.0,0
D005814,5.0,1210.0,1.05,29.0,0.47,-64.1,-50.2,22.9,45.0,,10.5,0.0,123.0,1
D005815,3.2,1199.0,1.3,34.0,0.35,-62.0,-46.8,21.0,37.0,-91.4,5.2,1.0,132.0,0
D005816,4.8,1163.0,1.41,,0.66,-65.7,-52.9,24.9,58.0,-98.3,7.5,0.0,114.0,0
D005817,4.4,1128.0,1.07,30.0,0.42,-64.7,-48.6,23.1,46.0,-94.9,6.2,1.0,124.0,0
D005818,4.5,1252.0,1.19,31.0,0.53,-64.8,-50.6,22.6,43.0,-96.4,8.7,1.0,126.0,0
D005819,6.3,1118.0,1.57,24.0,0.38,-61.4,-46.7,29.8,42.0,-97.5,13.6,1.0,121.0,0
D005820,4.5,1208.0,1.01,28.5,0.47,-65.7,-51.0,23.7,43.0,-96.2,5.5,0.0,117.0,1
D005821,4.3,1198.0,1.14,29.0,0.52,-65.6,-50.1,23.6,47.0,-96.8,9.1,0.0,134.0,0
D005822,4.1,1190.0,0.89,33.0,0.5,-65.6,-49.5,23.3,48.0,-96.9,11.7,1.0,121.0,0
D005823,4.6,1152.0,0.98,26.5,,-65.5,-48.6,23.7,43.0,-96.5,,0.0,115.0,1
D005824,6.0,1364.0,1.34,22.0,0.57,-68.6,-50.5,21.4,39.0,-91.1,16.0,0.0,120.0,1
D005825,4.8,1211.0,1.05,26.5,0.48,-65.0,-50.0,22.6,42.0,-95.7,13.7,0.0,130.0,1
D005826,5.0,1157.0,1.14,26.5,0.49,-65.0,-50.5,24.5,48.0,-97.0,5.5,1.0,133.0,1
D005827,3.7,1137.0,1.17,29.5,0.44,-65.6,-51.8,25.7,44.0,-95.6,5.3,0.0,124.0,1
D005828,4.8,1220.0,1.08,28.5,0.53,-65.2,-51.1,23.9,43.0,-95.6,7.5,0.0,125.0,1
D005829,4.5,1184.0,1.07,31.5,0.48,-66.0,-50.3,23.4,47.0,-96.3,12.3,1.0,121.0,1
D005830,3.0,1051.0,1.03,26.5,0.43,-64.4,-47.7,25.0,34.0,-98.2,,1.0,147.0,0
D005831,5.1,1154.0,1.12,28.5,0.51,-65.4,-49.8,23.9,42.0,-96.4,7.7,1.0,123.0,1
D005832,4.8,1209.0,1.19,28.5,,-65.4,-48.8,24.5,45.0,-95.3,10.3,1.0,119.0,0
D005833,3.6,1150.0,1.04,28.0,0.44,-64.5,-50.3,23.9,49.0,-95.5,4.8,1.0,129.0,0
D005834,6.8,1250.0,0.8,29.5,0.51,-60.3,-51.8,29.5,,-94.8,12.8,1.0,124.0,1
D005835,4.1,1254.0,1.11,26.5,0.46,-66.2,-50.2,25.0,40.0,-95.4,9.6,1.0,121.0,0
D005836,5.1,1169.0,1.04,31.0,0.5,-67.0,-49.7,24.4,46.0,-97.5,,1.0,127.0,1
D005837,4.8,1166.0,1.03,31.5,0.46,-65.6,-47.7,23.3,43.0,-96.4,13.8,0.0,134.0,1
D005838,5.6,1186.0,1.08,34.0,0.5,-65.5,-49.2,25.1,47.0,-95.2,6.9,0.0,120.0,1
D005839,5.3,1133.0,0.83,34.5,0.62,-64.7,-52.3,24.8,43.0,-94.8,2.4,0.0,137.0,1
D005840,4.5,1183.0,1.03,27.5,0.48,-66.4,-50.0,25.4,46.0,-96.9,9.3,1.0,127.0,1
D005841,4.4,1187.0,1.03,32.0,0.42,-65.6,,23.2,45.0,-95.0,5.1,1.0,133.0,1
D005842,4.8,1189.0,1.0,29.5,0.46,-65.3,-49.8,24.7,44.0,-95.9,4.6,1.0,134.0,1
D005843,6.1,1334.0,0.97,35.0,0.42,-67.2,-52.2,22.7,54.0,-96.8,7.3,1.0,137.0,1
D005844,4.6,1143.0,1.03,26.0,0.53,-65.2,-48.4,22.8,42.0,,8.5,1.0,132.0,0
D005845,4.8,1189.0,1.08,31.5,0.51,-66.9,-50.5,23.1,50.0,-97.8,8.5,0.0,129.0,1
D005846,5.0,1176.0,1.12,,0.45,-65.7,-48.7,24.6,44.0,-94.5,13.7,0.0,126.0,1
D005847,4.3,1182.0,1.04,32.5,0.44,-64.0,-50.6,23.8,40.0,-95.1,11.9,0.0,136.0,1
D005848,5.1,1193.0,1.04,28.0,0.44,-64.6,-49.1,23.2,47.0,-95.6,7.0,1.0,130.0,1
D005849,4.9,1326.0,1.04,23.0,0.34,-60.7,-49.5,25.2,33.0,-97.8,16.7,1.0,118.0,0
D005850,5.5,1233.0,1.55,32.5,,-65.7,-53.2,25.1,33.0,-95.7,17.3,1.0,130.0,1
D005851,4.5,1179.0,1.1,28.0,0.47,-66.2,-50.3,23.9,51.0,-94.4,3.1,1.0,136.0,1
D005852,5.1,1177.0,0.99,28.5,0.49,-65.9,-51.3,24.5,44.0,-96.8,9.1,1.0,121.0,1
D005853,6.4,1281.0,1.37,30.5,0.66,-60.4,-51.1,24.0,53.0,-97.1,23.3,1.0,111.0,0
D005854,4.1,1131.0,1.31,34.0,0.57,-64.3,-52.4,20.0,56.0,-94.9,17.9,1.0,103.0,0
D005855,6.3,1006.0,1.31,36.0,0.34,-69.3,-45.3,22.3,40.0,-94.6,7.3,0.0,137.0,1
D005856,3.5,1109.0,1.58,27.0,0.54,-69.8,-46.1,25.0,59.0,-94.6,0.8,0.0,133.0,1
D005857,6.1,1135.0,0.98,35.5,0.49,-69.3,-50.8,29.0,40.0,-99.8,22.0,0.0,132.0,1
D005858,4.8,1146.0,1.07,28.5,0.51,-65.3,-49.0,25.4,40.0,-95.1,14.0,1.0,,1
D005859,4.1,1188.0,1.03,21.0,0.59,-63.8,-51.5,29.7,47.0,-97.1,20.1,1.0,148.0,0
D005860,4.8,1166.0,1.13,26.5,0.51,-64.3,-48.1,23.5,40.0,-93.6,9.8,0.0,133.0,1
D005861,3.8,1232.0,1.49,32.0,0.61,-65.1,-50.5,28.9,44.0,-93.4,17.2,1.0,113.0,0
D005862,5.3,1182.0,1.06,25.0,0.53,-65.8,-49.7,25.9,48.0,-94.7,7.7,0.0,132.0,1
D005863,4.3,1245.0,1.09,30.0,0.42,-65.3,-47.9,25.1,43.0,-94.9,12.7,1.0,127.0,0
D005864,5.5,1297.0,1.2,24.5,0.37,-60.8,-49.1,26.9,42.0,-92.2,8.6,0.0,,0
D005865,5.1,1212.0,1.17,39.0,0.68,-61.9,-47.4,25.7,31.0,-95.4,16.5,0.0,120.0,0
D005866,5.2,1371.0,0.81,36.5,0.65,-62.8,-52.4,21.0,48.0,-91.8,16.5,0.0,120.0,0
D005867,4.8,1227.0,1.07,30.5,0.53,-64.6,-49.4,26.3,49.0,-95.9,8.8,0.0,127.0,1
D005868,4.6,1194.0,1.25,28.0,0.44,-63.6,-48.3,25.0,45.0,-93.8,8.9,1.0,117.0,0
D005869,4.5,1114.0,,34.0,0.4,-68.0,-52.4,25.3,58.0,-90.6,11.3,0.0,146.0,1
D005870,4.0,1299.0,1.17,,0.5,-62.4,-46.1,22.4,51.0,-99.8,7.8,1.0,101.0,0
D005871,4.9,1166.0,1.2,30.0,0.46,-66.5,-49.9,24.1,50.0,-94.8,7.5,0.0,137.0,1
D005872,3.6,1197.0,1.18,25.5,0.49,-63.9,-49.4,25.8,47.0,-96.1,5.8,0.0,120.0,0
D005873,,1214.0,1.21,27.0,0.46,-64.9,-49.9,23.2,42.0,-96.3,3.3,0.0,127.0,1
D005874,4.4,1211.0,0.89,23.5,0.46,-63.2,-53.7,25.7,55.0,-93.1,2.0,0.0,139.0,1
D005875,6.4,1303.0,0.89,24.0,,-61.5,-47.2,25.7,37.0,-94.2,0.2,1.0,140.0,1
D005876,4.8,1175.0,,32.5,0.44,-63.9,-50.5,24.9,36.0,-95.6,10.7,1.0,132.0,1
D005877,3.8,1261.0,1.29,37.5,0.36,-60.6,-45.7,22.5,43.0,-90.3,16.3,1.0,,0
D005878,5.3,1251.0,1.09,28.5,0.4,-64.3,-50.0,24.4,44.0,-95.6,12.4,0.0,125.0,1
D005879,,1140.0,1.14,29.0,0.46,-64.6,-50.8,22.9,45.0,-95.2,8.1,,121.0,1
D005880,5.2,1227.0,1.05,,0.44,-64.0,-50.1,23.7,47.0,-95.7,5.2,1.0,127.0,1
D005881,4.3,1249.0,1.22,28.5,0.46,-65.9,-50.8,24.1,44.0,-96.4,7.6,1.0,132.0,0
D005882,5.6,1018.0,0.92,31.0,0.62,-68.4,-49.5,27.6,36.0,-100.0,19.6,1.0,125.0,1
D005883,6.9,1152.0,1.56,20.5,0.58,-68.8,-49.6,20.2,60.0,-98.9,21.2,1.0,129.0,0
D005884,5.0,1216.0,1.09,28.0,0.52,-66.9,-49.1,23.3,,-96.2,8.7,1.0,128.0,1
D005885,3.4,1355.0,1.12,35.0,0.51,-67.8,-51.6,23.7,38.0,-93.9,15.9,1.0,107.0,0
D005886,6.2,1258.0,1.28,26.5,0.48,-69.6,-45.6,20.2,46.0,-96.4,9.4,0.0,150.0,1
D005887,5.0,1228.0,1.19,23.5,0.5,-66.5,-49.1,25.1,47.0,-95.7,4.9,1.0,126.0,0
D005888,4.9,1189.0,1.16,26.5,0.44,-63.5,-49.5,24.2,41.0,-96.4,5.5,1.0,,1
D005889,4.7,1308.0,1.24,20.0,0.34,-63.1,-53.2,24.7,38.0,-95.6,5.5,1.0,115.0,0
D005890,4.5,1165.0,1.02,27.5,0.38,-65.7,-50.8,24.5,39.0,-94.5,11.3,1.0,127.0,1
D005891,5.0,1229.0,1.15,31.5,0.49,-65.1,-50.5,23.9,44.0,-95.2,7.7,1.0,129.0,1
D005892,4.7,1197.0,1.17,30.0,0.48,-66.5,-48.7,23.2,45.0,-96.4,9.4,1.0,135.0,1
D005893,4.9,1172.0,1.07,33.0,0.44,-65.4,-47.7,25.4,44.0,-95.0,11.0,0.0,127.0,1
D005894,5.0,1141.0,1.1,30.5,0.47,-67.3,-48.5,23.7,48.0,-96.8,7.6,1.0,130.0,1
