die_id,uv_time,uv_intensity,pin_speed,pin_pressure,pin_height,head_vacuum,pin_vacuum,temperature,humidity,vacuum_status,runtime_hours,tape_type,die_thickness,pickup_success
D006991,4.8,1218.0,1.2,30.5,0.45,-64.5,-48.6,24.6,40.0,-94.2,12.3,1.0,128.0,1
D006992,4.8,1190.0,1.07,31.0,0.48,-67.8,-51.0,23.1,40.0,-96.1,13.6,1.0,127.0,1
D006993,4.6,1210.0,1.11,28.5,0.51,-66.0,-50.7,23.5,46.0,-92.7,9.8,1.0,130.0,1
D006994,6.0,1130.0,0.98,30.5,0.64,-65.1,-54.3,24.0,52.0,-93.7,0.7,0.0,101.0,1
D006995,4.9,1145.0,1.07,30.0,0.45,-66.5,-48.5,23.6,45.0,-95.9,8.3,1.0,121.0,1
D006996,5.7,1213.0,1.2,31.5,0.42,-66.4,-48.7,24.6,42.0,-94.8,7.9,0.0,133.0,1
D006997,4.4,1236.0,1.06,26.0,0.5,-65.7,-49.0,22.8,47.0,-93.3,8.8,0.0,128.0,1
D006998,3.9,1203.0,1.02,26.5,0.46,-66.5,-49.5,22.9,45.0,-95.9,8.9,0.0,135.0,1
D006999,4.8,1227.0,1.04,28.0,0.56,-65.1,-48.4,26.1,38.0,-96.3,7.4,0.0,126.0,1
D007000,5.4,1223.0,1.15,30.5,0.52,-67.7,-49.9,23.5,44.0,-95.0,7.5,1.0,127.0,1
D007001,4.5,1190.0,1.03,31.0,0.45,-66.9,-49.8,24.9,42.0,-94.7,8.7,1.0,124.0,1
D007002,5.0,1253.0,1.17,30.5,0.43,-67.0,-50.4,23.6,43.0,-95.9,8.3,0.0,120.0,1
D007003,5.3,1166.0,1.13,31.0,0.51,-63.4,-51.6,24.6,43.0,-95.2,8.0,1.0,132.0,1
D007004,4.2,,1.1,29.0,0.46,-65.3,-50.3,24.0,42.0,-95.4,8.1,1.0,126.0,1
D007005,4.7,1222.0,1.25,30.5,0.46,-65.4,-50.9,25.0,44.0,-96.2,4.8,1.0,130.0,1
D007006,4.7,1171.0,1.01,26.5,0.43,-65.9,-49.6,23.3,47.0,-94.6,7.8,0.0,128.0,1
D007007,4.6,1054.0,1.42,39.0,0.39,-68.0,,27.2,54.0,-94.3,10.3,1.0,111.0,0
D007008,4.9,1152.0,1.08,34.0,0.45,-65.9,-50.6,24.6,45.0,,9.0,1.0,128.0,1
D007009,5.5,1207.0,1.11,28.5,0.47,-64.8,-47.6,23.9,48.0,-96.3,3.2,0.0,129.0,1
D007010,4.3,1140.0,1.28,28.0,0.51,-65.5,-51.0,24.5,49.0,-96.2,7.6,1.0,122.0,0
D007011,6.6,1042.0,1.43,35.0,0.38,-61.2,-49.2,,44.0,-95.8,17.4,0.0,140.0,0
D007012,4.5,1237.0,1.12,27.0,0.49,-63.5,-48.9,25.7,41.0,-92.4,8.8,0.0,134.0,1
D007013,4.9,1360.0,0.83,20.0,0.43,-61.3,-47.8,24.2,32.0,-99.4,23.8,1.0,139.0,0
D007014,6.1,1309.0,1.57,33.5,0.39,-64.6,-51.3,28.9,36.0,-90.2,13.5,0.0,114.0,0
D007015,4.5,1234.0,1.08,26.5,0.5,-64.8,-49.6,24.1,,-95.2,8.2,0.0,127.0,1
D007016,5.0,1173.0,1.23,30.0,0.49,-65.4,-51.5,23.7,41.0,-94.4,9.3,0.0,126.0,1
D007017,4.8,1191.0,1.09,27.0,0.56,-65.3,-51.1,23.6,37.0,-95.0,8.4,0.0,132.0,1
D007018,6.3,1371.0,1.03,31.5,0.57,-60.0,-48.5,27.6,54.0,-97.0,3.1,1.0,123.0,1
D007019,5.0,1191.0,1.21,23.5,0.44,-66.2,-47.9,22.3,38.0,-95.6,12.3,0.0,132.0,0
D007020,4.7,1281.0,1.13,28.5,0.5,-64.5,-49.6,24.3,35.0,-94.9,8.0,0.0,128.0,1
D007021,5.1,1170.0,1.1,27.5,0.51,-65.8,-50.4,23.2,45.0,-95.5,5.9,1.0,130.0,1
D007022,4.8,1148.0,1.13,30.5,0.49,-64.0,-51.0,25.1,46.0,-95.2,11.7,1.0,127.0,0
D007023,5.3,1390.0,1.4,35.5,0.69,-61.0,-54.3,28.4,50.0,-95.1,14.9,0.0,101.0,0
D007024,4.2,1181.0,1.12,25.5,0.48,-65.9,-48.8,24.0,43.0,-97.7,9.9,1.0,127.0,1
D007025,3.6,1221.0,0.82,23.0,0.34,-65.2,-45.3,24.2,46.0,-93.0,22.6,0.0,107.0,0
D007026,4.5,1122.0,1.01,27.5,0.49,-63.9,-49.9,24.8,39.0,-96.5,,0.0,124.0,1
D007027,4.7,1198.0,1.17,29.5,0.49,-65.4,-51.3,24.0,48.0,-93.5,6.1,1.0,131.0,1
D007028,4.6,1175.0,1.0,26.5,0.45,-63.0,-51.0,23.3,40.0,-95.6,7.5,1.0,123.0,1
D007029,5.0,1165.0,1.23,30.5,0.44,-63.7,-50.2,23.6,49.0,-95.7,14.0,1.0,128.0,0
D007030,7.0,1138.0,1.21,34.5,0.47,-66.9,-53.1,23.8,47.0,-90.9,16.6,0.0,123.0,1
D007031,5.4,1215.0,1.09,28.0,0.46,-65.1,-49.0,23.6,47.0,-95.4,9.9,1.0,,1
D007032,4.7,1052.0,1.39,37.5,0.69,-65.7,-49.9,29.0,37.0,-92.0,6.0,0.0,106.0,0
D007033,4.4,1161.0,1.0,30.5,0.45,-68.4,-49.9,23.7,39.0,-95.8,8.0,0.0,130.0,1
D007034,4.4,1199.0,1.19,27.5,0.47,-64.8,-49.7,24.0,50.0,-96.9,7.3,1.0,127.0,0
D007035,4.6,1166.0,1.17,28.5,0.45,-65.8,,24.2,47.0,-96.0,6.5,0.0,129.0,1
D007036,6.1,1059.0,1.25,25.5,0.58,,-51.6,26.5,51.0,-93.7,22.9,1.0,146.0,1
D007037,5.4,1212.0,1.21,28.0,0.53,-66.2,-51.5,23.2,46.0,-94.0,4.3,0.0,125.0,1
D007038,3.7,1159.0,1.02,29.5,0.39,-65.2,-51.2,23.4,43.0,-95.6,4.4,1.0,119.0,0
D007039,5.0,1154.0,0.87,29.5,,-61.1,-51.2,21.6,,-96.3,16.8,1.0,149.0,0
D007040,5.4,1206.0,0.94,28.0,0.68,-61.7,-54.9,29.4,57.0,-97.7,19.1,0.0,120.0,0
D007041,3.9,1113.0,,26.0,0.33,-68.3,-46.1,26.4,37.0,-98.0,10.9,0.0,116.0,0
D007042,6.2,1222.0,1.47,33.0,0.43,-60.1,-50.6,28.3,59.0,-93.6,12.3,1.0,116.0,0
D007043,4.9,1184.0,,31.5,0.47,-63.6,-49.4,24.2,50.0,-96.6,7.5,0.0,129.0,1
D007044,6.3,1280.0,1.39,33.0,0.45,-62.1,-53.6,27.3,37.0,-96.5,9.2,1.0,113.0,1
D007045,6.5,1119.0,1.5,22.0,0.38,-60.6,-50.0,20.4,38.0,-91.6,10.4,0.0,112.0,0
D007046,4.9,1127.0,,28.0,0.53,-65.0,-51.0,23.0,45.0,-94.0,9.4,1.0,128.0,0
D007047,4.8,1178.0,1.1,29.0,0.42,-66.0,-50.4,25.3,45.0,-95.3,12.7,1.0,131.0,0
D007048,5.4,1164.0,1.07,29.0,0.51,-66.2,-49.6,24.1,40.0,-95.7,12.4,1.0,118.0,1
D007049,3.3,1029.0,1.22,29.0,0.44,-63.4,-52.1,24.2,55.0,-94.1,12.8,0.0,141.0,1
D007050,5.2,1288.0,1.14,28.5,0.5,-65.8,-47.2,24.8,37.0,-95.5,8.0,1.0,121.0,1
D007051,4.1,1162.0,0.99,28.5,0.43,-65.3,-49.0,24.7,46.0,-97.7,8.6,1.0,129.0,0
D007052,5.5,1194.0,1.11,30.0,0.48,-66.1,-50.8,24.7,41.0,-95.5,11.9,1.0,128.0,1
D007053,3.1,1041.0,1.08,21.0,0.6,-69.8,-46.7,27.2,47.0,-98.0,7.3,1.0,144.0,0
D007054,4.8,1225.0,1.1,28.5,0.47,-66.1,-51.2,24.9,43.0,-94.6,9.4,1.0,125.0,1
D007055,4.9,1176.0,1.5,22.0,0.34,-64.0,-52.5,27.9,55.0,-92.2,0.2,0.0,140.0,0
D007056,4.7,1233.0,1.13,27.0,0.62,-64.7,-48.3,23.5,47.0,-90.8,8.5,1.0,114.0,0
D007057,3.8,1259.0,1.03,32.5,0.4,-65.2,-49.5,23.5,42.0,-95.9,8.8,0.0,129.0,1
D007058,4.9,1177.0,1.2,26.5,0.45,-65.1,-50.0,25.2,43.0,-96.0,10.9,1.0,129.0,0
D007059,4.7,1182.0,1.14,27.0,0.48,-64.8,-49.7,22.2,47.0,-95.7,11.0,0.0,133.0,1
D007060,3.6,1276.0,1.31,29.5,0.47,-65.1,-46.7,26.6,41.0,-91.0,20.6,1.0,126.0,0
D007061,4.0,1103.0,1.15,29.5,0.5,-66.1,-49.3,23.1,49.0,-96.1,8.8,0.0,126.0,1
D007062,5.7,1153.0,1.55,26.0,0.35,-67.8,-45.6,22.4,50.0,-90.9,13.4,1.0,133.0,0
D007063,7.0,1001.0,0.97,40.0,0.35,-69.1,-51.4,28.3,49.0,-99.6,21.5,1.0,123.0,1
D007064,4.9,1289.0,1.21,30.5,0.63,-62.4,-48.9,25.3,59.0,-99.0,16.9,0.0,118.0,0
D007065,4.3,1145.0,1.14,27.5,0.55,-65.1,-51.0,24.2,42.0,,8.6,1.0,125.0,1
D007066,4.6,1287.0,1.2,28.5,0.5,-67.5,-50.4,23.3,48.0,-96.2,11.9,0.0,119.0,1
D007067,4.9,,1.08,31.0,0.46,-67.3,-50.9,25.9,47.0,-96.8,9.6,0.0,124.0,1
D007068,4.2,1170.0,1.04,31.5,0.46,-63.7,-49.3,23.7,,-94.8,10.9,0.0,128.0,1
D007069,5.8,1189.0,1.22,30.5,0.41,-64.6,-48.7,24.6,41.0,-95.9,7.4,1.0,,1
D007070,4.5,1177.0,1.14,25.5,0.49,-65.3,-48.7,24.4,49.0,-94.7,9.7,1.0,124.0,0
D007071,4.7,1268.0,1.21,26.5,0.46,-64.8,-50.5,25.2,42.0,-94.8,16.7,1.0,137.0,1
D007072,5.5,1213.0,0.88,30.0,0.42,-63.9,-50.3,24.3,40.0,-95.8,4.8,0.0,125.0,1
D007073,5.8,1266.0,1.45,30.0,0.44,-68.0,-53.1,28.4,35.0,-96.0,6.6,1.0,117.0,1
D007074,6.5,1333.0,1.05,27.0,0.6,-62.4,-45.4,25.7,48.0,-95.7,6.4,1.0,108.0,1
D007075,5.3,1174.0,0.95,28.5,0.53,-65.8,-49.0,24.5,46.0,-95.6,10.0,0.0,123.0,1
D007076,4.4,1150.0,1.05,26.0,0.46,-65.2,-51.1,24.9,45.0,-94.0,9.0,1.0,132.0,0
D007077,4.6,1162.0,1.01,25.5,0.5,-66.4,-49.6,23.8,45.0,-94.1,4.5,0.0,127.0,1
D007078,4.8,1216.0,1.12,27.5,0.46,-67.3,-49.6,23.8,46.0,-95.6,7.7,0.0,132.0,1
D007079,4.6,1179.0,1.13,26.5,0.53,-66.9,-50.7,23.1,45.0,,10.3,1.0,129.0,1
D007080,4.6,1124.0,1.03,27.5,0.47,-65.0,,26.0,40.0,-96.4,,1.0,,1
D007081,5.2,1228.0,1.09,26.5,0.48,-66.8,-49.6,23.6,43.0,-96.4,12.2,1.0,121.0,1
D007082,5.1,1190.0,0.89,36.0,0.55,-66.2,-45.5,24.7,43.0,-93.4,,0.0,105.0,1
D007083,5.6,1108.0,1.23,31.0,0.47,-63.4,-49.0,23.1,44.0,-96.3,10.3,1.0,132.0,1
D007084,5.0,1257.0,0.96,33.0,0.48,-65.0,-50.6,,46.0,-94.4,7.6,1.0,134.0,1
D007085,5.3,1206.0,1.2,27.0,0.43,-65.1,-50.6,23.4,45.0,-95.1,12.8,1.0,129.0,0
D007086,5.6,1240.0,1.04,31.0,0.48,-66.3,-50.4,24.7,47.0,-95.4,9.2,1.0,130.0,1
D007087,4.5,1230.0,1.14,27.0,0.48,-65.0,-48.3,23.8,44.0,-95.1,6.7,0.0,127.0,1
D007088,4.5,,1.12,25.5,0.44,-65.6,-51.5,23.8,42.0,-95.7,8.2,0.0,127.0,1
D007089,4.9,1181.0,1.52,25.0,0.35,-60.2,-48.8,23.3,35.0,-97.9,22.2,1.0,130.0,0
D007090,4.7,1346.0,0.99,31.5,0.61,-69.9,-52.7,22.3,39.0,-90.1,9.5,0.0,146.0,1
D007091,5.7,1169.0,1.49,34.5,0.46,-66.0,-46.3,27.7,31.0,-93.8,5.3,0.0,148.0,1
D007092,4.5,1183.0,1.09,26.0,0.5,-65.5,-50.5,24.3,47.0,-98.0,12.3,1.0,131.0,0
D007093,4.9,1121.0,1.07,31.5,0.45,-64.7,-49.3,23.7,43.0,-96.0,9.2,1.0,121.0,1
D007094,4.4,1189.0,1.12,29.0,0.52,-63.8,-49.5,23.7,47.0,-96.9,9.7,1.0,113.0,0
D007095,4.8,1200.0,1.0,29.5,0.38,-66.3,-50.2,24.0,45.0,-95.3,4.7,0.0,128.0,1
D007096,4.9,1046.0,1.13,36.0,0.57,-64.2,-51.7,20.2,39.0,-90.9,21.0,1.0,145.0,0
D007097,4.2,1122.0,1.22,22.0,,-67.1,-54.2,21.6,30.0,-92.4,9.6,0.0,146.0,1
D007098,5.0,1159.0,1.14,29.5,0.49,-63.4,-47.9,24.3,45.0,-94.7,8.9,1.0,131.0,1
D007099,3.7,1337.0,0.85,36.0,0.3,-60.2,-47.6,29.5,52.0,-92.0,22.3,1.0,127.0,0
D007100,4.7,1217.0,1.26,28.5,0.5,-65.7,-48.4,24.8,42.0,-96.1,9.5,1.0,136.0,1
D007101,5.0,1185.0,1.13,29.0,0.5,-64.7,-51.2,24.3,45.0,-96.5,9.6,0.0,123.0,1
D007102,5.0,1272.0,0.98,30.5,0.51,-64.8,-51.6,23.8,46.0,-96.6,7.8,1.0,125.0,1
D007103,4.0,1067.0,0.84,33.0,0.68,-63.9,-51.6,26.5,47.0,-93.7,21.5,1.0,129.0,0
D007104,4.2,1172.0,1.11,32.0,0.44,-66.5,-50.3,23.6,42.0,-95.9,8.6,0.0,128.0,1
D007105,3.2,1383.0,1.55,35.0,0.4,-67.0,-52.6,29.3,41.0,-93.9,17.4,0.0,139.0,0
D007106,5.7,1183.0,1.5,26.5,0.43,-66.6,-51.7,28.7,36.0,-95.4,4.5,1.0,111.0,0
D007107,4.3,1246.0,1.17,31.5,0.47,-65.6,-50.5,24.2,44.0,-93.9,11.8,1.0,132.0,1
D007108,4.0,1237.0,0.96,31.5,0.51,-65.4,-51.3,22.9,40.0,-94.7,16.6,0.0,129.0,1
D007109,3.7,1000.0,1.4,23.5,0.4,-68.3,-48.2,24.5,60.0,-92.9,8.8,0.0,140.0,0
D007110,4.7,1185.0,1.14,33.0,0.45,-64.4,-49.8,24.7,48.0,-96.1,8.5,0.0,127.0,1
D007111,4.4,1199.0,0.83,26.5,0.58,-65.2,-47.0,24.9,42.0,-90.6,7.4,0.0,118.0,0
D007112,3.4,1018.0,1.46,30.5,0.56,-66.4,-49.0,28.7,58.0,,16.0,1.0,135.0,0
D007113,4.7,1160.0,0.96,31.0,0.49,-66.2,-50.4,22.7,45.0,-94.8,11.3,0.0,125.0,1
D007114,3.6,1096.0,0.94,28.0,0.43,-69.0,-46.2,22.3,49.0,-93.3,,0.0,114.0,1
D007115,5.3,1147.0,1.05,32.0,0.54,-65.7,-50.1,23.1,40.0,-96.3,6.7,0.0,129.0,1
D007116,5.8,1100.0,1.48,20.0,0.49,-62.7,-49.3,24.6,38.0,-92.4,2.8,1.0,136.0,1
D007117,4.7,1216.0,1.14,28.0,0.52,-67.6,-51.0,24.6,49.0,-95.9,11.4,1.0,129.0,1
D007118,5.9,1275.0,1.08,25.0,0.59,-68.2,-51.4,25.3,,-95.0,2.7,0.0,115.0,1
D007119,4.6,1204.0,0.98,28.5,0.48,-65.7,-48.6,24.4,36.0,-95.0,10.9,1.0,122.0,1
D007120,4.9,1022.0,1.37,29.0,0.36,-61.7,-49.7,22.9,54.0,-93.6,8.8,0.0,121.0,0
D007121,5.5,1238.0,1.07,32.0,,-64.2,-49.0,21.7,43.0,-95.3,10.2,1.0,125.0,0
D007122,4.6,1227.0,1.13,29.0,0.44,-64.2,-50.0,24.1,45.0,-95.3,6.4,0.0,115.0,1
D007123,4.6,1171.0,1.17,30.5,0.56,-65.4,-50.0,24.4,44.0,-97.4,7.6,0.0,130.0,1
D007124,5.1,1346.0,0.81,36.0,0.42,-62.6,-54.6,25.5,33.0,-96.3,7.0,1.0,135.0,1
D007125,5.2,1144.0,1.06,30.5,0.46,-64.8,-51.6,23.8,46.0,-96.1,4.1,1.0,135.0,1
D007126,4.3,1251.0,1.05,31.0,0.46,-64.2,-49.7,23.3,46.0,-94.4,8.5,1.0,126.0,1
D007127,3.8,1040.0,1.29,34.0,0.53,-66.9,-49.6,27.8,59.0,-97.8,5.9,1.0,108.0,0
D007128,5.0,1094.0,0.96,28.5,0.46,-66.8,-50.5,23.3,40.0,-95.5,7.6,0.0,116.0,1
D007129,4.5,1186.0,1.07,28.5,0.48,-65.0,-49.8,25.5,49.0,-97.3,7.4,1.0,125.0,0
D007130,6.2,1066.0,0.88,34.5,0.32,,-51.9,25.6,44.0,-91.8,5.7,0.0,108.0,1
D007131,5.0,1191.0,0.97,28.5,0.41,-64.8,-49.9,25.2,46.0,-95.5,9.0,0.0,126.0,1
D007132,4.8,1134.0,1.14,29.5,0.45,-65.9,-52.2,24.4,47.0,-95.0,7.8,0.0,128.0,1
D007133,6.5,1324.0,1.58,33.5,0.46,-69.4,-53.4,25.8,43.0,-99.5,3.0,1.0,128.0,1
D007134,4.5,1162.0,1.02,31.0,0.5,-65.6,-49.1,24.1,41.0,-94.7,12.2,1.0,136.0,1
D007135,4.3,1219.0,,29.0,0.42,-65.4,-51.5,22.8,39.0,-95.7,5.4,1.0,125.0,1
D007136,6.0,1037.0,0.81,25.0,0.52,-65.4,-47.4,24.4,35.0,-97.8,,1.0,105.0,1
D007137,4.7,1203.0,1.09,30.5,0.44,-65.3,-49.5,24.1,46.0,-92.9,11.4,1.0,126.0,1
D007138,3.3,1119.0,1.36,26.0,0.69,-69.1,-53.4,25.9,36.0,-94.8,18.8,0.0,137.0,0
D007139,4.8,1245.0,1.11,28.5,0.47,-66.6,-49.2,24.7,41.0,-96.2,8.7,1.0,136.0,1
D007140,4.5,1147.0,1.06,26.0,0.48,-64.9,-50.3,23.7,45.0,-94.2,14.8,1.0,122.0,0
D007141,4.8,1117.0,1.13,29.5,0.5,-63.9,-49.0,24.6,52.0,-95.2,7.9,1.0,124.0,0
D007142,6.7,1166.0,1.33,29.0,0.6,-65.1,-54.8,25.1,48.0,-93.5,22.8,0.0,117.0,1
D007143,5.1,1162.0,1.17,29.0,0.48,-64.6,-51.2,24.7,47.0,-95.0,9.0,1.0,135.0,1
D007144,4.7,1184.0,1.2,26.5,0.46,-64.0,-50.5,25.2,39.0,-95.2,9.3,0.0,140.0,1
D007145,5.2,1231.0,1.12,29.0,0.44,-67.2,-51.1,24.7,43.0,-94.2,4.8,1.0,126.0,1
D007146,4.5,1213.0,1.1,30.5,0.45,-65.8,-50.4,24.6,41.0,-94.3,10.8,0.0,132.0,1
D007147,5.5,1137.0,0.89,30.0,0.46,-64.4,-49.0,23.2,45.0,-96.9,6.8,0.0,137.0,1
D007148,5.9,1245.0,0.82,22.5,0.5,-64.2,-47.9,25.7,33.0,-95.8,9.2,0.0,145.0,1
D007149,4.4,1248.0,1.2,29.0,0.42,-65.7,-49.1,24.2,47.0,-94.5,4.9,0.0,125.0,1
D007150,4.3,1297.0,1.38,28.5,0.39,-67.0,-45.8,22.3,38.0,-94.6,18.5,0.0,113.0,0
D007151,4.7,1186.0,1.15,29.5,0.5,-64.7,-49.5,25.7,52.0,-94.9,5.3,1.0,123.0,1
D007152,5.3,1140.0,0.97,28.0,0.49,-65.1,-49.9,25.0,46.0,-95.7,10.4,1.0,125.0,1
D007153,4.8,1225.0,1.12,30.0,0.52,-64.8,-52.6,23.4,42.0,-95.1,8.4,0.0,128.0,1
D007154,5.0,1157.0,1.11,29.0,0.45,-65.0,-50.0,22.0,42.0,-97.0,11.2,0.0,129.0,1
D007155,4.4,1196.0,1.49,30.5,0.54,-64.9,-47.9,28.3,,-96.8,12.8,1.0,114.0,0
D007156,4.8,1210.0,1.26,27.5,0.41,-66.0,-50.3,23.7,48.0,-94.0,6.1,0.0,135.0,1
D007157,5.2,1147.0,0.99,28.0,0.45,-65.2,-50.2,24.7,47.0,-95.5,7.2,0.0,132.0,1
D007158,4.6,1179.0,1.12,30.5,0.49,-67.1,-49.7,22.5,42.0,-95.3,5.4,1.0,130.0,1
D007159,4.8,1271.0,1.25,27.5,0.4,-65.7,-51.4,23.8,41.0,-95.3,6.7,0.0,130.0,1
D007160,4.4,1174.0,1.12,28.0,0.47,-65.9,-49.7,22.2,43.0,-95.7,10.8,1.0,129.0,1
D007161,5.0,1077.0,1.4,33.0,,-60.4,-46.6,29.7,55.0,-91.0,10.3,0.0,100.0,0
D007162,5.2,1201.0,1.17,28.0,0.52,-66.5,-51.3,24.1,39.0,-96.2,10.2,0.0,131.0,1
D007163,4.2,1156.0,1.27,27.0,0.66,-66.4,-51.5,25.8,59.0,-91.3,23.2,1.0,102.0,0
D007164,3.8,1195.0,1.13,38.0,0.58,-63.0,-48.7,28.5,56.0,-93.0,22.3,1.0,134.0,0
D007165,4.5,1184.0,1.05,30.0,0.48,-67.2,-49.1,24.3,41.0,-95.9,13.5,1.0,129.0,1
D007166,4.2,1189.0,1.2,26.5,0.43,-65.3,-48.6,23.0,45.0,-94.8,10.0,0.0,131.0,0
D007167,,1154.0,1.06,29.5,0.54,-66.4,-50.8,24.8,43.0,-94.7,9.0,1.0,128.0,1
D007168,6.8,1104.0,1.06,29.0,0.58,-61.8,-53.1,24.3,51.0,-91.6,21.5,0.0,109.0,0
D007169,4.0,1270.0,1.19,34.5,0.57,-64.6,-51.9,21.5,43.0,-94.1,21.3,0.0,138.0,1
D007170,5.3,1300.0,1.49,24.5,0.68,-66.8,-49.6,23.8,56.0,-96.0,17.3,0.0,105.0,0
D007171,5.5,1198.0,1.15,30.0,0.49,-67.0,-50.9,23.8,46.0,-93.9,4.8,,136.0,1
D007172,3.9,1193.0,1.13,30.5,0.48,-65.9,-49.9,23.6,44.0,-93.3,9.8,0.0,131.0,1
D007173,4.2,1125.0,1.13,28.0,0.5,-65.1,-49.7,23.3,42.0,-94.8,6.6,1.0,127.0,0
D007174,4.2,1151.0,1.35,39.0,0.7,-62.4,-49.2,26.6,46.0,-98.2,17.3,1.0,138.0,0
D007175,4.7,1167.0,1.08,26.0,0.47,-66.5,-48.3,24.6,41.0,-94.1,9.3,0.0,127.0,1
D007176,6.7,1098.0,1.18,23.5,0.64,-62.8,-53.6,24.4,33.0,-97.7,15.2,0.0,119.0,0
D007177,4.8,1158.0,1.22,28.5,0.55,-64.5,-48.5,24.3,45.0,-96.0,9.6,1.0,130.0,1
D007178,4.4,1282.0,1.2,28.0,0.54,-66.1,-51.1,23.9,52.0,-93.7,10.6,1.0,126.0,1
D007179,6.7,1118.0,0.99,29.5,0.48,-64.8,-45.9,28.3,55.0,-94.7,3.1,1.0,124.0,1
D007180,6.7,1337.0,,27.5,0.62,-60.9,-50.8,20.3,47.0,-99.0,22.7,0.0,125.0,0
D007181,4.6,1158.0,1.06,36.5,0.32,-64.2,-46.4,24.6,60.0,-90.7,15.2,0.0,106.0,0
D007182,4.6,1106.0,1.14,29.0,0.45,-65.0,-50.5,24.5,42.0,-96.0,12.1,0.0,118.0,1
D007183,5.2,1058.0,0.98,25.0,0.54,-63.9,-48.8,29.1,50.0,-96.8,19.6,1.0,124.0,0
D007184,7.0,1290.0,1.07,28.0,0.65,-61.1,-53.0,20.2,58.0,-98.3,5.8,0.0,106.0,0
D007185,4.9,1038.0,0.93,37.0,0.4,-66.2,-48.2,25.0,42.0,-92.7,21.9,1.0,137.0,1
D007186,6.1,1213.0,1.09,39.0,0.34,-63.8,-45.2,29.1,49.0,-97.9,2.6,1.0,142.0,1
D007187,3.7,1153.0,1.48,34.5,0.56,-68.4,-52.1,20.0,41.0,-96.1,20.7,1.0,132.0,0
D007188,6.9,1126.0,1.23,30.0,0.31,-66.3,-52.1,25.0,55.0,-96.0,14.1,1.0,145.0,1
D007189,5.8,1231.0,1.13,26.5,0.53,-65.4,-49.8,24.4,46.0,-96.7,6.8,0.0,130.0,1
D007190,5.0,1091.0,1.05,31.5,0.45,-63.1,-49.1,24.1,46.0,-94.8,9.3,1.0,135.0,1
D007191,4.6,1217.0,1.02,31.0,0.52,-65.3,-51.2,23.3,39.0,-94.8,12.3,1.0,130.0,1
D007192,5.0,1204.0,1.02,32.5,0.42,-65.0,-49.7,22.8,43.0,-94.9,9.0,1.0,130.0,1
D007193,4.9,1182.0,1.17,28.5,0.42,-67.1,-50.2,25.5,45.0,-95.5,10.0,1.0,124.0,1
D007194,3.9,1172.0,0.89,22.0,0.59,-63.4,-49.0,27.6,36.0,-91.3,2.1,1.0,141.0,0
D007195,4.5,1243.0,1.09,30.5,0.56,-65.7,-49.9,23.8,47.0,-95.9,11.3,0.0,126.0,1
D007196,4.9,1162.0,1.16,29.0,0.46,-67.2,-49.5,22.7,45.0,-95.1,3.3,1.0,126.0,1
D007197,5.4,1146.0,1.05,27.5,0.43,-66.9,-51.1,23.6,35.0,-95.2,8.3,1.0,125.0,1
D007198,5.6,1289.0,1.06,33.5,0.35,-67.0,-52.6,23.9,31.0,-91.3,7.1,1.0,101.0,1
D007199,4.7,1171.0,1.18,32.5,0.57,-63.7,-49.4,24.1,47.0,-96.2,11.8,1.0,130.0,1
D007200,6.8,1329.0,1.57,31.5,0.66,-69.3,-46.7,28.6,33.0,-97.8,21.0,,108.0,0
D007201,3.9,1180.0,1.12,30.0,0.45,-65.7,-49.5,24.3,42.0,-94.4,9.1,1.0,133.0,0
D007202,4.8,1223.0,1.0,32.5,0.46,-65.5,-49.5,23.3,42.0,-95.4,6.1,1.0,125.0,1
D007203,4.7,1113.0,1.22,29.5,0.48,-64.8,-48.7,23.5,41.0,-95.6,9.1,0.0,123.0,1
D007204,,1197.0,1.0,31.5,0.52,-64.9,-49.8,24.2,43.0,-95.6,14.8,1.0,129.0,1
D007205,6.2,1235.0,0.95,39.5,0.42,-60.4,-49.2,27.6,37.0,-92.3,17.3,1.0,113.0,1
D007206,3.8,1095.0,1.54,25.5,0.64,-60.6,-47.3,29.2,43.0,-95.4,10.2,0.0,148.0,0
D007207,5.2,1196.0,0.98,29.5,0.46,-63.7,-51.0,24.4,42.0,-96.1,5.3,0.0,136.0,1
D007208,4.3,1194.0,0.93,32.0,0.47,-64.8,-49.7,23.6,,-95.7,7.0,1.0,131.0,1
D007209,6.1,1321.0,1.24,30.0,0.36,-65.8,-52.2,29.3,57.0,,20.8,0.0,149.0,0
D007210,5.6,1040.0,0.88,33.5,0.55,-66.2,-54.2,26.6,44.0,-98.2,3.5,0.0,117.0,1
D007211,4.6,1089.0,1.06,29.0,0.51,-64.7,-50.0,24.5,45.0,-96.6,9.1,0.0,119.0,1
D007212,5.2,1336.0,1.17,29.0,0.65,-63.9,-52.4,23.7,42.0,-95.2,21.3,1.0,133.0,0
D007213,5.0,1121.0,1.06,24.0,0.49,-66.5,-50.5,25.0,42.0,-95.0,13.2,0.0,131.0,1
D007214,4.2,1172.0,1.01,29.0,0.37,-65.4,-49.9,22.9,42.0,-97.4,12.5,1.0,120.0,0
D007215,4.5,1181.0,1.06,26.5,0.42,-65.7,-50.5,26.3,42.0,-96.2,,1.0,124.0,1
D007216,4.6,1228.0,1.11,31.0,0.45,-65.2,-51.1,24.7,42.0,-95.1,9.2,0.0,128.0,1
